,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import
,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,NL,FR,DE_LU
41,156.80980829064308,3024.5813141602343,91.8128728976718,10.971677313357484,4944.764878904805,801.8393502397497,1120.038531045879,237.39716211753625,109.4025183972742,181.45899124431241,2203.3638237134564,0.0,0.0
42,157.0979478888552,3122.7388490324647,129.99995688156022,8.544550601041246,4941.28150632322,808.6886293185894,1059.0913657073722,240.7792255876823,107.5915912060656,180.71777246096494,2071.440931522175,0.0,0.0
43,157.28951521927422,3178.988876378439,106.48775389931198,9.155427030624496,4942.564089742446,793.0554901894214,1243.6156332469243,240.87768882426388,86.37404392824277,162.02102570806107,2185.0572801413923,0.0,0.0
44,163.221080331347,3363.187054950593,-47.202211878839265,11.097631641714415,4950.585948335237,783.7413657796279,1196.0849129607218,239.02971493554494,60.72321802577249,209.24061199441064,2105.0957589557574,0.0,0.0
45,163.2189610539193,3373.3060476463647,-44.79076182532587,9.95543975934119,4946.401908934828,790.8006878648619,1044.9468814839797,235.81394560683918,62.32274541274999,201.4565196464828,2247.522456776533,0.0,0.0
46,163.63235634152375,3399.563324759671,-102.64701846786498,11.764292842490153,4949.69003735491,779.8085655190238,1074.2298430777653,236.32081622846488,63.494130904690124,194.74119750995064,2031.5587378626217,0.0,0.0
47,163.23556703652136,3453.892166886124,-78.38973668067672,11.94498104047597,4945.5234517424105,786.6126967724247,1183.960758230015,240.10836807559474,48.213405225248096,194.75430791536215,1990.992691696215,0.0,0.0
48,158.97422436217641,3400.197147332087,-256.9177221224632,11.105740440935753,4955.698683750881,764.7505800054432,1376.0631082237455,248.4081078019186,95.13832776980263,319.7198754411186,1645.298535989583,0.0,0.0
49,160.17603148168155,3378.189325063226,-206.77097227713745,11.607418608164311,4953.107901908021,761.4442366201264,1205.0891441600747,248.77414656601923,83.10009447962463,314.0996983561069,1839.2015965158243,0.0,0.0
50,159.58669771170764,3365.9816858807703,-299.11964084763537,10.88235694865523,4949.147501168684,757.0147164404265,1334.069179164144,246.91639860976193,107.56152297361321,289.87355679318426,1742.9880275749447,0.0,0.0
51,158.3812701488112,3356.996826933643,-256.25568221932,10.785091578264021,4951.707094542791,753.5430669814127,1220.0887510305436,249.58491428096977,72.20710759772936,312.8526742644055,1749.1063244043994,0.0,0.0
52,158.8139960831175,3274.8097832524395,-267.07575007795253,11.871237962727367,4948.175771868122,736.8318507415186,1529.1640861023152,242.67569332539725,152.37386980503783,327.4229090588598,1684.827230993419,0.0,0.0
53,158.84758292177526,3259.974292977013,-245.97722028425395,13.040344280146716,4952.9550408511905,737.8756770622166,1475.1907622856124,245.14483950312075,166.652370229799,318.90001953469596,1564.9104975201942,0.0,0.0
54,159.59197301166108,3260.193677031638,-319.3065216109398,12.295099295268821,4957.761725739629,731.4047345035036,1581.8386833291825,242.8378934371481,152.78788391949348,327.55210502163925,1687.7693797125235,0.0,0.0
55,158.9230563760433,3131.641112737953,-256.0609608462313,11.488247180574476,4953.546024135687,720.0792800751922,1524.2937430786337,244.84217400695368,148.79945552987778,341.3235210317714,1609.2257241631182,0.0,0.0
56,156.7194278411212,3402.4513452544948,-13.249989286948725,12.643049103054834,4953.718153551004,719.25166392257,1407.264170995706,242.15569635274582,176.36889335754964,300.570263822228,1562.7215227838483,0.0,0.0
57,157.16778642364895,3155.7684439874065,-101.67967131542437,12.391018581052002,4948.6095795798565,719.6788142630276,1429.3068377550626,243.16990094829796,210.8988037516893,331.09626377204165,1643.9559262222872,0.0,0.0
58,156.5393300597828,3103.610486797802,-63.506667009059896,12.484129417547958,4954.2179499105505,711.278380687744,1483.5305284239028,241.07918983931881,183.55199038866687,325.85168551494587,1563.348427053349,0.0,0.0
59,156.73420354518635,3141.508376581064,-71.46700306406407,12.588411624590051,4950.253595656313,723.4137123330235,1487.2278068361388,241.08145287867063,170.8045195735642,325.52953290984675,1596.7744325532562,0.0,0.0
60,156.28637209331916,3230.188804595788,-64.28291652994648,13.7168724767483,4957.545113268066,712.7196633816302,1339.8940041008514,245.69988101749595,87.75249502469262,258.4998115617654,1524.2345506565457,0.0,0.0
61,156.86256243751495,3121.5775324253373,12.250233850594363,14.06706677293716,4949.971034385485,714.1840860227135,1321.895754966452,246.94252943639302,101.41675947030032,244.62089418704903,1520.6189440668657,0.0,0.0
62,156.22701044769912,3299.492958254787,-39.23422152588586,13.316941197105189,4950.7883224059005,701.1750306242049,1250.4233440596633,242.95587549240406,121.66577916332176,229.98603098312017,1467.0041912879256,0.0,0.0
63,156.5165762397219,3236.8665771096953,-10.316823086164895,14.265967170798042,4953.108682842295,714.8864233367335,1304.5674042499502,241.85103980228004,101.5347010095479,251.5131720688947,1538.3256161362774,0.0,0.0
64,157.0385731337467,2997.866036255468,-32.90226545084795,12.82853743620057,4952.178983273435,719.1296416027913,875.9678922401049,248.15830222943023,0.0,215.1456087177507,1512.8371754382672,0.0,0.0
65,157.10694275725567,2940.502721828396,-24.72566514908501,12.240266018232404,4956.634322594617,726.0675118633645,844.5133939859412,245.136352453765,22.635154004190476,236.3824897163633,1453.0783688610124,0.0,0.0
66,156.78827607754758,2978.333110739455,-63.544213793435475,13.013895825349955,4951.121421116535,728.0961769768852,865.2464002114571,246.37447577251788,0.0,220.71914486403548,1485.2637044602413,0.0,0.0
67,156.53177319280732,2977.967065571694,40.59566588609192,13.651308645742981,4955.191707949077,717.2659552889224,994.0780055897733,244.8735216164255,0.0,227.3327439897146,1477.1693519436567,0.0,0.0
68,154.5864065836788,3617.219519236506,128.90136812479437,11.445425789205473,4954.237420437674,736.1073195745875,252.43114257841057,243.88096748986854,0.0,192.5629592709239,1427.7652135171354,0.0,0.0
69,155.21468954100598,3634.7082721439956,92.07165539585381,13.508410158562763,4956.610011190046,735.4784166061897,510.3623174211225,245.47937004207526,9.4595799200645,192.8176050554882,1452.0753209113898,0.0,0.0
70,154.05401042120948,3676.7467240881983,154.00048867784344,12.19259602511859,4957.686082289895,720.8575347504162,345.51462462138693,242.76327936372974,30.21360664281312,188.16322358760007,1552.3866167366596,0.0,0.0
71,155.25126135212528,3560.411494494786,65.55819046020946,12.639933507853137,4955.225617407958,734.9253552251258,346.5282566218525,248.18048770509748,1.9216085946536934,187.60645344837673,1380.3936338217343,0.0,0.0
72,154.16807596746705,3776.4605279684897,778.1165652726187,12.044385220256478,4955.8255286642625,786.6214542998506,0.0,243.29748304814555,20.049324031557177,122.75179780556947,1560.1503329524946,0.0,0.0
73,153.33104533043314,3782.1227919434646,803.3866812884366,13.128086561767363,4955.89540960807,766.8909485452372,9.496382453841655,245.20018971915917,36.597893906643975,98.98022159996817,1427.0822068909886,0.0,0.0
74,154.32785347641004,3808.8327108591325,811.5865620837071,12.946683102179602,4952.833255915864,775.967993286873,0.11975675080947923,246.0235147828484,16.61266482075267,116.44055103271458,1544.6666750135366,0.0,0.0
75,153.24661980622892,3764.4109917792125,796.825895152045,12.398235210062444,4951.716776265942,768.3968363535146,37.29880957966217,246.41334598603336,0.0,101.47369459519778,1550.1291068199118,0.0,0.0
76,159.04831308313823,3939.719683038398,634.0630556921575,12.196034166703473,4959.9702757600535,800.988896417388,0.0,240.30434685581008,0.0,53.9303798719867,1833.901007599976,0.0,0.0
77,158.9816764786929,3962.939124213519,600.7096536865791,14.350764432532197,4962.725066659543,801.8551043781259,0.0,243.1623212693068,3.0836736496505823,65.23088293122606,1916.7626440658466,0.0,0.0
78,157.99023885195706,4042.349398996729,634.4518121160492,13.067470609166941,4959.3281067383305,795.716972025193,0.0,240.94539680915878,4.38459718994463,77.01668783178644,1881.4033089851387,0.0,0.0
79,158.5935125536453,3949.5579122348045,552.1074101792225,13.61312632708292,4956.842496873598,796.5088859032376,0.0,240.8490895497862,18.465448815004905,63.62641760704665,1967.904018985546,0.0,0.0
80,160.1287233198018,4118.681043467036,296.1409407004331,13.381672118615814,4957.840089295082,816.5292566543875,0.0,247.92088907965532,35.95951254696558,50.28763380874152,1912.0803796929613,0.0,0.0
81,160.00089765682338,4181.60541702985,326.1236096874105,13.1594719705542,4958.3052538527545,816.0324969023957,0.0,248.38408324496902,0.0,58.568014144574214,1913.8473960769325,0.0,0.0
82,159.55932299337476,4003.2651326169967,273.7963742312417,13.381259096462282,4954.8453807402575,820.2798925255071,0.0,247.0578746100635,25.116042539672982,50.26576615018399,1873.3169437615381,0.0,0.0
83,159.0347547502964,4111.390910588624,255.97591260872775,13.02706402967823,4954.635931557688,828.4626172276004,0.0,251.24080160855175,41.32246495745526,32.89236969100459,1890.0254324839386,0.0,0.0
84,157.54926910171412,3661.757535386996,0.0,12.984711496657097,4953.296765093859,784.8295241871085,0.0,256.58795157828877,10.025480635166886,25.43289168236757,1895.156843005797,0.0,0.0
85,158.50741227335158,3603.220304116954,0.0,11.598860112493533,4955.709632124675,795.9779102883183,0.0,254.29643919927707,18.765116264146066,50.587518001719275,1839.1971818487475,0.0,0.0
86,157.8304798490699,3801.194826959881,0.0,12.91394437968778,4955.7779534363535,787.1386270583637,0.0,255.99517608874,0.0,31.401532769147043,1995.6562653040526,0.0,0.0
87,158.52189021333862,3801.1035864016076,0.0,12.092557943192526,4957.611184733662,797.5233839551593,0.0,255.43046091492678,0.0,39.11913995561812,1968.0870530278914,0.0,0.0
88,134.97476769413765,3714.5074449351023,70.68326981402528,13.733570077101875,4953.1945258265105,740.6797928806569,0.0,252.78193554472196,0.0,31.31921380879151,2436.1073056443824,0.0,0.0
89,134.78627981769287,3555.3311063252627,68.15399854962641,13.818674732214724,4959.2118126545565,748.5300584944697,0.0,253.88476923154627,0.0,49.38328577989389,2456.7425044945917,0.0,0.0
90,135.8112688651569,3591.425424837927,94.7172810804562,12.51644265494691,4957.336732969387,760.2399530552409,0.0,252.24088884540137,0.0,45.81845682032423,2395.339804759446,0.0,0.0
91,135.45934248187223,3583.0768128321592,56.447273796759085,13.429564223848836,4957.571699814027,752.1677525451807,0.0,254.36975213926647,0.0,23.251722580398813,2452.1293571664387,0.0,0.0
92,128.96242857260884,3487.584596910656,10.551051981384507,13.017294761096263,4953.642536788018,750.2336585771423,0.0,248.11285965043209,0.0,68.05856917904306,2647.47966626778,0.0,0.0
93,128.10212541443838,3492.3018083337674,-36.29881906805923,11.206207639051806,4953.154292479411,744.2868167159274,0.0,247.26125291594337,0.0,51.139205411442994,2652.2665559890384,0.0,2.1564172810431397
94,129.0691783050539,3499.7812813739597,9.938683564996506,11.455897123467187,4951.585297431105,756.5148148040147,0.0,251.23975501229677,0.0,48.26496298318244,2627.0311945458434,0.0,0.7703191703705199
95,129.40697186862926,3402.7646602289087,16.622549327710445,13.584092702874374,4953.213711636213,752.8083430640517,0.0,247.3641563429461,0.0,26.443494062171954,2635.9091651993313,0.0,1.370610686220476
96,130.59632787457545,3586.2268385207653,-85.11006731605278,11.083752644902404,4957.150861267264,725.8276642329785,0.0,249.10065412724063,0.0,39.97535981535442,2207.225706491753,0.0,0.0
97,129.92648832135725,3547.293308419138,-97.40239383821338,12.813686366043502,4954.563421028892,736.630706394018,0.0,252.51412175925884,0.0,43.24210133118025,2209.7302332685613,0.0,0.0
98,129.56711174507734,3482.6411481599057,-102.60100849440083,13.524527225911626,4956.873407874519,728.3589838304184,0.0,249.16181823533324,0.0,50.13331668159254,2249.106793715408,0.0,0.0
99,129.66372451384316,3550.8583312977385,-65.70794804682615,13.502491832611302,4959.833235403617,728.0378798429122,0.0,250.84408294777546,11.65970955454414,48.408568435390066,2256.687208031839,0.0,0.0
100,137.82092705340298,3567.0993815808115,-341.45084149970955,13.679464597510638,4960.366882983031,708.4346965134928,0.0,250.73625957275345,32.0081400821424,17.433236440677174,1886.2859448827808,0.0,0.0
101,137.19919869541357,3463.3814524654,-303.73571496947045,12.44807094803477,4962.313607646535,724.9940960439011,0.0,249.92483430488005,10.08910959897308,48.875726045640405,2016.7184894915958,0.0,0.0
102,138.81521966691807,3525.625018323354,-252.30823856146785,12.119421083563235,4954.51580406353,731.4502060133185,0.0,249.4261118294935,0.0,52.240828132205365,1904.535738632966,0.0,0.0
103,137.68620689561791,3407.35500320188,-306.3181701672846,13.393688467406452,4956.6627685232725,714.1377144703202,0.0,248.90486502888945,16.932328334344078,52.99766368232379,1900.1356796848513,0.0,0.0
104,155.51965439086067,3614.1667430493667,-801.7303669142958,13.099796954703397,4958.68973344736,742.5337166857189,0.0,256.3890162318629,0.0,55.48069836517161,1667.6867539478708,0.0,0.0
105,154.94566246108286,3446.5692125390624,-819.8221473088081,14.277472925346592,4958.217366822993,737.809427601604,0.0,253.07043882131865,0.0,48.156840248553436,1546.954042262798,0.0,0.0
106,155.21347001834252,3470.0259511842473,-787.4354318467565,12.611450760152069,4963.775886796757,735.3018504422201,0.0,254.0639214157975,0.0,58.0199744691369,1556.214557316614,0.0,0.0
107,154.33494072583386,3567.2346692041024,-824.6334682737718,12.183806078201375,4962.591473276572,728.5024751412152,0.0,253.78358191393883,0.0,32.03595766915985,1619.2662088716527,0.0,0.0
108,162.03314270353349,3563.289814081009,-759.2741046450355,12.807867362103671,4959.835532820551,761.9170015357778,0.0,250.94414011059328,0.0,41.889725677937314,1221.3259569103768,118.96262333896576,0.0
109,160.7935375376363,3633.8626980859112,-776.406238524598,14.75623175428151,4956.192269268488,757.8002802392,0.0,253.55115189655376,0.0,46.94212355390558,1217.833821106307,96.0141109102652,0.0
110,162.07507465539237,3486.5195166369435,-727.4603431261247,14.471056201199156,4961.089301597416,757.2280685979542,0.0,251.74116724942425,0.0,64.5435524874647,1257.2231265174264,9.003157058891034,0.0
111,161.82894012820162,3351.7715615844904,-787.3577284618973,12.222963269595956,4961.236652249334,758.5686166390185,0.0,250.846919176994,0.0,60.18038651321561,1176.088628628809,46.90177706602351,0.0
112,160.21261275846837,3438.262737933377,-510.2835242239737,13.489390972729613,4962.196952542145,755.3140968033346,0.0,254.60986103915369,0.0,56.512996042922055,877.2252594531619,128.19486682891528,0.0
113,160.48811620376307,3617.0799800836,-510.7389012778921,11.651451348423816,4961.513808508027,745.0142322389448,0.0,253.1160146195901,0.0,74.67660275558525,855.9832972039616,70.43256577265613,0.0
114,159.33632600518519,3439.8272927410767,-514.244186381978,13.40965603337646,4958.263176613752,744.5595800597221,0.0,252.34960133379704,0.0,74.58989487131234,893.2600614763381,0.0,0.0
115,160.00924528876251,3452.2627524605505,-512.0747738353117,11.354645350514613,4967.433067445227,746.5962825041711,0.0,253.67429658905647,0.0,73.69314916284581,833.0229544995191,112.46883416341353,0.0
116,159.57387080230657,3639.255727378079,-39.81372947769859,12.61393822432406,4963.09925191658,749.8796905986023,0.0,251.24822925415202,0.43705925522160527,84.24616266358417,1294.2895312806472,0.0,0.0
117,159.18555903642314,3629.5515348675067,6.322009618313707,13.123568438788674,4959.1431848663,749.0067222634357,0.0,250.73472073499315,0.0,85.47803623107085,1362.6130623758831,0.0,0.0
118,159.60009586320837,3654.688245362475,38.691654366328315,10.475934727340338,4962.063836434489,754.6543359545092,0.0,251.25310799704906,0.0,98.9148740179917,1373.9354390862513,0.0,0.0
119,158.4421921363192,3572.362133764556,-8.885227055864426,11.6101365577376,4960.339483144762,744.623696024456,0.0,250.00028077598034,0.0,74.65734542699181,1326.541464477457,0.0,0.0
120,157.10225845334705,3728.0801678860234,115.87062748177536,13.551934688722298,4959.524278042104,771.2516456157506,0.0,254.61057497822657,0.0,74.10938878698049,1480.9835109616745,0.0,0.0
121,156.68924480616775,3610.1978826976756,160.74648395220348,12.927670965747845,4957.167365447197,776.4635669011608,0.0,253.95753701128214,0.0,100.00529854712723,1472.0757887062352,0.0,0.0
122,157.14353924563474,3560.785547432611,166.0944799268138,12.916347886454147,4964.41326731824,779.6307762105906,0.0,254.41181447783336,10.912526745535086,81.60809499697474,1472.3669803726802,0.0,2.6549690220965596
123,157.07072952095655,3615.3206837325206,152.38175925989069,14.200631053302441,4963.733995329603,777.2932825633087,0.0,254.55691963712817,40.58613071256419,79.69963953797506,1594.0010111034183,0.0,0.0
124,158.63594139157232,3692.300178328369,219.17621124383277,12.614352020278458,4952.329437679812,819.7885681016811,108.10840981196273,251.43292558565813,10.804246084646106,92.46829773799071,1776.7204134781596,0.0,89.22493736263878
125,157.49886761064468,3672.510990280511,249.72115977799558,13.064310069234345,4954.170977173941,811.5828216775778,58.2923890883057,252.10415068325793,12.384631013647207,84.37616287471701,1781.2361777466042,0.0,84.31724441321798
126,156.91129602242097,3699.9646614133726,225.83510930623507,11.691732368304102,4955.384685079146,820.0753944051188,120.9798144818419,249.71201684411832,48.13155293413352,74.56601427734168,1728.9822113132489,0.0,82.33760676149446
127,157.15487054845448,3710.373757217195,233.1429192994755,13.983839242863798,4958.3278808167515,808.0727023426546,253.57599448956725,251.2620287478687,0.0,93.5519435905809,1722.1316115769496,0.0,86.242463838506
128,151.62049258692602,3847.0656108215676,2.6578770689135567,12.594893701175849,4953.307334787884,804.4467450476508,678.4425586076427,216.32812118958134,15.745090885905652,103.81448389934799,1585.9511021497285,0.0,113.44631173055608
129,152.93635963187378,3753.6255815910295,36.54676429013743,13.13557611854722,4956.956996425306,798.2491281292508,761.1190085473062,216.93361985788704,10.238302844713095,78.05775829632864,1445.5455889658358,0.0,113.91916889800883
130,152.27479160985573,3866.277232412656,-15.822327825559562,14.85015700840736,4959.419492480228,789.2779558294899,695.8758244712085,216.36653233609994,1.9174898502125046,95.52243147740991,1515.004396064777,0.0,114.83194998039122
131,151.8346700286508,3625.328052531704,2.792507829064654,11.668486449631672,4956.243235069107,796.5089486198857,675.2196524042427,217.15874177243094,13.189590204303595,94.41534590356459,1368.3487734418986,0.0,110.30207063843902
132,124.86186443628671,3716.1975478263284,-57.70026892785566,12.279618444513266,4954.654587224101,737.6628454010643,1460.4708072519047,203.5660097617697,46.55656594527381,82.79151978519855,1501.4818831864843,0.0,69.09780545007719
133,123.57851135726956,3766.139984045245,-23.80943311097212,12.997522431128417,4956.187604584863,726.0004127199178,1400.9758265472954,205.42986856091954,22.738310461599553,87.98573520630435,1340.0405474220213,0.0,68.77605036688506
134,124.21688295724803,3645.3922851457446,-78.7925390222274,13.26814761245745,4952.744295817971,729.4893349579326,1376.8865902683237,202.61384064083936,32.79807260562375,69.68787781336906,1449.1185368188656,0.0,65.31738569646137
135,124.34478830060065,3663.123975740254,-47.57758560311812,12.628867681175148,4961.325649814616,724.2849290795285,1397.1111876869156,207.29951847529,40.82604161619389,62.4353064283079,1532.3785270655992,0.0,64.4880110998225
136,122.0695067152565,3740.2683756404217,-84.86249416654064,11.457214688126248,4948.042013549451,738.9336806111104,1845.565549083092,198.47724575805492,8.73808209643435,40.75715288919591,1010.9082806335035,0.0,0.0
137,121.48122190168955,3438.9968013660505,-15.108910849166698,13.411219334677869,4944.708596225845,734.143309398288,1786.6408309290402,195.6712126123229,58.868507546269015,48.89303057170533,944.6748723993545,0.0,0.0
138,121.31112743252545,3631.2565602733885,-41.31318147409517,14.218357720915108,4950.612050001547,729.1235258224082,1758.505056220419,198.1701899921921,30.900800935157186,36.59949243793549,911.4337781113535,0.0,0.0
139,121.1725337141937,3500.4828411509375,-50.937483801043285,13.118099359334394,4955.963865469243,719.4060620752107,1717.8568681466554,197.0564399453413,15.518715909155857,30.17769551122258,1038.0657730772507,0.0,0.0
140,117.89196622416878,3803.113200479147,-8.803385161909736,11.722179503654479,4949.102633888513,727.1759866388961,1905.6826612075185,197.78581470961703,33.587152480444026,29.29961068580691,986.2674937352866,0.0,0.0
