,Solar,Wind Offshore,Wind Onshore
0,0.0,85.71398789632181,68.8347217862495
1,0.0,0.0,61.80409564294652
2,0.0,17.98467106388811,69.13235692846949
3,0.0,3.957992322263177,41.265657502602004
4,0.0,36.18360535359754,43.93827749837463
5,0.0,0.0,31.302320827176224
6,67.59484235134235,0.0,22.878938394040013
7,461.15206690581647,0.0,26.330753846485973
8,984.4661054504379,45.04937044191512,16.110781907320472
9,1438.6004537439676,51.55072815664578,49.47439335726981
10,1738.4537598147513,57.65525583057838,59.57848597966322
11,1763.8247066559907,87.53821148022641,74.80458325014855
12,1880.17527207741,43.04466751910913,93.37342120534902
13,1643.1320270319768,81.5361545081062,116.40973242206873
14,1653.6431020376353,227.7312293562194,114.57341742760804
15,1168.3836056865207,151.2372878514071,139.9834250235143
16,906.9806391224328,262.095268782347,166.43076891185743
17,357.7613097817931,144.31278282107832,158.45974400709085
18,198.42797473081586,216.04654586975496,157.31167947029803
19,0.0,177.57130808516433,143.37230480602372
20,0.0,183.10745201083606,152.77059345054363
21,0.0,168.27354458492425,151.21960538453902
22,0.0,73.32048006382651,119.92545209564142
23,0.0,79.65217692950324,115.99126716261404
24,0.0,65.1801753336708,57.46094543671592
25,0.0,0.0,66.68707159127584
26,0.0,58.83554964914019,47.43276402486974
27,0.0,64.3066228698679,43.93960886602633
28,0.0,0.0,30.049843321978
29,0.0,54.07666570606894,31.44699295949119
30,147.20800885024738,67.15563070774016,19.73811152134754
31,352.0380420309906,108.34925712361789,71.51343000646634
32,909.9900337341519,74.88888141239173,6.201869691971234
33,1470.485083492081,96.0467135974961,12.255747014702168
34,1855.4265863388018,184.0432185840401,7.904029333711503
35,2046.523507658288,133.27507794431247,11.137514355157302
36,2244.9714900596814,121.78398600168448,21.581356948699657
37,2111.6963790243694,89.37608845033981,7.553165572242911
38,1895.9616036674556,92.58780898136982,17.30144086323867
39,1499.2258563089606,93.96817366664368,44.86567440651114
40,1105.227886763216,100.60252805616392,26.692027660369114
41,409.66454836388016,42.47413281054767,49.90941004958283
42,23.949207345664092,64.41473095101321,52.891802170508534
43,0.0,39.81670614838872,64.18890956216363
44,0.0,1.1937597341895412,48.83418987529924
45,0.0,10.169674198027348,14.666990570939836
46,0.0,56.52501949547543,0.0
47,0.0,1.4942382461679955,12.277170691041025
48,0.0,130.90108391565656,19.815609273642345
49,0.0,100.89408838131615,53.49529643376701
50,0.0,214.5543751343883,83.53725782431131
51,0.0,287.2591012132799,94.91672288944837
52,0.0,475.7701609721194,114.17941962983092
53,0.0,599.7626235039482,158.51370834138345
54,45.65263625396242,717.0954763358199,233.5967497035905
55,111.67886474834889,779.753174624198,240.55004273882335
56,55.39590676661825,984.9072136116251,300.78539228550267
57,193.807723492632,1158.561740861107,398.9074533622947
58,389.0815496423429,1177.695813952429,479.84737671854225
59,412.11566434351244,1274.422247196751,553.8582014795875
60,504.47720261313714,1325.6749276056294,598.5545214747159
61,862.4184279212909,1340.6188672223182,680.2881627298958
62,950.4930914853451,1385.032242753834,700.4364340372884
63,835.0675400714523,1364.7401154145687,691.7985443551022
64,497.76158734239317,1417.4155868074752,672.9245448956543
65,306.0263262111539,1324.9223940298868,599.6591479194346
66,40.991725244555674,1264.4524832004747,550.5102535273672
67,71.62302593783348,1291.8356990382485,560.1294859401155
68,0.0,1284.1588311427247,533.1295436408415
69,0.0,1216.5595336075337,518.3036648083782
70,0.0,1186.7814313095444,439.9490028611425
71,0.0,1105.8263580992768,485.08403399570494
72,0.0,937.4119891853052,464.1604311050023
73,0.0,686.7125559258814,428.3594533291692
74,0.0,604.4106674815929,362.88643465053275
75,0.0,456.71807613704806,321.68047837759605
76,0.0,378.1285683541747,287.40815289424006
77,0.0,282.0477935867119,286.73486545317513
78,0.0,325.04150050083587,287.8445690839576
79,238.71438808890247,337.62673262141146,234.58831904815867
80,345.37285515721413,444.4975208865524,234.93739337910102
81,610.9534684978856,587.0142340335158,249.12095665390117
82,821.0815378211043,574.8746327852356,275.5620072827095
83,938.0230439716984,616.7780877934418,273.77828541366773
84,1188.332544067651,605.5491152433945,277.14791718306714
85,1716.1433495451672,497.08437530432747,292.4839203259988
86,1653.0604232758765,506.63779492248733,270.90112881731307
87,1109.777951120199,489.0546856207368,263.7601853415133
88,846.6747054385731,416.2588160321817,237.1717825164193
89,436.53937109365324,328.72850577508984,223.24557977773395
90,117.1037574750766,275.9342114294349,186.03029825419299
91,0.0,290.60252878922273,168.92359637678732
92,0.0,301.73007858316913,163.94207095522145
93,0.0,460.4983865075742,181.28414702699632
94,0.0,533.0775821414119,163.07964744011673
95,0.0,366.0843831900768,113.77297586392164
96,0.0,321.2653611155699,119.23764508925814
97,0.0,357.3121062334691,170.81219794181928
98,0.0,518.0276822307861,151.53954792295463
99,0.0,470.142758448796,168.00126063005808
100,0.0,564.6567959285829,137.3509048768409
101,0.0,414.5876345687065,156.01711173031077
102,0.0,439.458939900984,154.86560900634143
103,358.5015093818863,378.4567423372663,195.5005049058653
104,592.433645660384,393.552994454586,177.87853363060222
105,1191.6927590428093,528.3637048430201,206.58884564780638
106,1941.5459790219895,528.5046973058905,247.31335185507942
107,1954.9713998171649,574.2838307334455,275.3326043908866
108,1935.6683813910493,557.5966625086961,248.91124894567264
109,1771.0154363638342,640.3427642502185,283.22264495272356
110,1439.7466781304379,631.7495638323065,303.5028946178858
111,1140.7306527526737,630.8408541486518,329.3391629753043
112,875.1564193249588,688.2185261129816,316.79085116365087
113,506.909242562835,553.9909719601497,239.36617429138144
114,96.15888297035852,446.73407132040006,225.93087698431228
115,0.0,416.8432527058824,191.72062224384996
116,0.0,343.7368515413862,144.988111010188
117,0.0,356.62668015052105,103.55614416049953
118,0.0,304.1522897907547,95.52339425918827
119,0.0,326.64297081346007,105.65345219959002
120,0.0,320.9093906291564,121.77929187491561
121,0.0,223.71959833649652,101.42782503148652
122,0.0,216.55654905978787,131.89948195179224
123,0.0,138.05252085663636,118.287126088442
124,0.0,192.10170484571492,106.40318635106286
125,0.0,174.28488577638345,129.0325676696887
126,64.33931787296527,151.1899285423359,80.63149373230102
127,544.9463310534852,105.7387848226471,102.30958791593434
128,833.811838312804,116.39840681885931,38.3590032817364
129,1423.6145383671792,195.1410990307002,95.91397727927702
130,1915.8065826790153,253.5068658620759,72.37793958087836
131,1764.7592960457373,222.04185536939713,102.79693173927397
132,1928.9864633158325,280.8703157101219,128.1914965595413
133,1782.3884485416443,265.2777957060345,104.80847563019826
134,1355.5886576646672,295.94799313724803,84.55079287726171
135,1423.7058024216574,240.2231730339072,146.02428346083133
136,888.5902203750976,161.12418486109755,80.65521426096116
137,513.3604302407923,104.72715292770471,77.47362814541965
138,145.47841316822112,114.49971542915131,60.84241683481978
139,75.86285592199985,111.16224723905603,90.88576813854563
140,0.0,100.8829939798094,1.0143149939569582
141,0.0,122.31953187025665,14.073890213298998
142,0.0,47.4321470945652,11.47212989958997
143,0.0,0.0,35.7805631567127
144,0.0,33.57731998505727,0.0
145,0.0,36.162284231380234,23.359140982929464
146,0.0,28.538569697561876,28.160905652276053
147,0.0,70.2209347541531,0.0
148,0.0,72.64329996947532,30.132499034686397
149,0.0,57.92049563610597,44.079425108044894
150,107.4886920373039,68.74925838346027,55.48105562366008
151,413.1049833798903,128.79283207570427,40.61251886256881
152,1073.498667233033,84.61645475557988,14.429994831868854
153,1683.2838224727395,107.92677572151474,29.607675988500947
154,2108.298258718926,148.43551739046583,77.08853552998664
155,2310.447592731536,168.966668509144,53.707078510915174
156,2122.8574612265556,217.21591464539847,58.138249608317665
157,2065.536963268067,254.8233432314063,60.070886026821476
158,1801.5523483727343,264.4863056159086,86.491037440719
159,1303.4810584046015,266.5586224728211,68.66583652778502
160,1028.472458036118,288.93646325802507,105.66989978163885
161,535.8133533233432,249.06061932280883,64.5053322302376
162,93.24155572847224,285.54276956149926,52.65238519769893
163,72.52551480293374,382.03788802305263,70.78828373858298
164,0.0,398.7906965897459,45.44529032168401
165,0.0,504.0255184834444,93.01942624419284
166,0.0,550.0750867940516,116.26685669881482
167,0.0,830.1028938172514,218.42958975156142
168,0.0,746.7265205203211,247.500443417581
