,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import,Import
,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,NL,FR,GB,DE_LU
10,293.4443323410553,3297.7176457285027,0.0,-683.6755094193414,2.043039426803433,2492.2418209351285,425.4478679683733,0.0,273.79333021197954,0.0,101.2572009747521,1952.6310449767298,0.0,0.0,0.0
11,292.96963919579827,3403.7331423942856,0.0,-679.7219209960786,1.899962742309039,2444.8670691785924,439.939811938324,0.0,271.11239165475826,12.746806716926194,98.45342591483717,1932.4192321940575,0.0,0.0,0.0
12,292.8788003284528,3246.956237317592,0.0,-653.8070779284142,1.9096678432610656,2391.7342638263635,433.15404511106766,0.0,268.40948105661795,0.0,91.60784252025053,1769.9508229087194,183.78148044172184,0.0,0.0
13,292.64507438491273,3276.551190243602,0.0,-693.572556032786,1.9518215212268082,2473.093987173897,413.6907073389065,0.0,268.7323084870326,33.725071932588676,76.26333004957085,1637.3818075522254,173.78996479173827,0.0,0.0
14,293.1661635469106,3171.6312197936986,0.0,-686.9931964711868,2.156107945634656,2429.2756043812788,424.12887397112524,0.0,267.4885326262701,0.0,65.9348889563016,1740.773915364898,86.19363568212276,0.0,0.0
15,293.50430805971496,3365.662334408649,0.0,-625.9713697517224,1.8615354166148068,2468.3105032904377,412.5374863921268,0.0,267.68733193693885,48.23513490704869,65.204412203325,1674.8691483154132,181.13948904660322,0.0,0.0
16,288.80535189679716,3364.665141415297,0.0,-591.5739405280939,2.158136302765186,2530.24903191113,437.8406942612962,0.0,261.8108230020566,129.94397774459827,59.0273465674628,1155.5477364075405,671.0401450882358,7.749195429408579,0.0
17,288.6224538387128,3338.528680621694,0.0,-606.4184619418857,2.021565298207175,2542.2047621111965,430.75755971181155,0.0,265.05462702689096,146.2457473441092,85.96262947562207,1051.2334620221047,769.546547451459,0.0,0.0
18,289.4470461653948,3306.205595865173,0.0,-603.1249447456293,1.8278352951052714,2570.672187984127,443.57062152462356,0.0,264.0970124259653,57.03067557492025,105.36772508980164,1106.1767476196828,658.6770618566848,4.6481569871651445,0.0
19,288.3704700039026,3369.1028083044903,0.0,-601.5880051129589,1.9869432178065831,2555.4548278422153,455.478988753414,0.0,266.23693188065454,83.64622614122698,88.31089513382291,1078.5368469150549,598.069016051581,9.801666284723241,0.0
20,288.7752698580185,3370.303568020156,0.0,-153.6978624684039,2.918606529552947,2616.54961925492,535.2346106017916,0.0,271.74008084395325,145.92523109852715,94.99383327535548,245.40406633548898,1588.0884456749538,199.72789832176852,0.0
21,289.18096096029643,3375.982797933229,0.0,-145.19996506495886,2.974692078773243,2520.96156722614,524.6692407510203,0.0,272.4120219599877,204.5141573123679,55.91074219992874,181.07368904462015,1619.6543714546967,176.5493193474577,0.0
22,288.87567032305276,3406.7797224233186,0.0,-105.13054829864342,3.037667004758893,2503.333622929285,543.8494001679668,0.0,272.7926710919417,96.54127677453305,106.7617670715105,184.1276952149457,1590.7542750980335,199.5766938295585,0.0
23,289.06595679813324,3258.2752249724604,0.0,-149.3473886902006,2.9628172033858022,2540.092059112613,523.5495533843124,0.0,272.12153083663287,101.91198105543218,86.8708987257091,224.35359512281318,1602.1256558932566,225.53988361145397,0.0
24,284.1053193011395,3691.2039564298516,0.0,351.0343700441442,4.972678651475404,2549.3539814973537,594.784234708331,80.9977939298632,271.2844661724602,237.05072249174663,85.16616069323163,361.5409945345421,489.9737982793493,948.351817325863,0.0
25,284.9896250795635,3631.5412137057933,0.0,281.0135569096002,5.043244293045562,2641.280905546626,626.855052112027,0.0,270.49224227087643,195.87610379977792,31.432174841822402,358.9992870667271,585.8197533334418,1020.3980476414338,0.0
26,283.51130809390565,3573.571862852414,0.0,365.08065081444863,5.066526014058413,2564.0971755460155,611.3927772673219,181.92734537702498,268.0999254508834,138.0495018016261,83.20320395426965,261.65617038095803,553.7410146122481,981.3867378765641,0.0
27,283.6718530477273,3653.7709582405846,0.0,378.9344149981415,5.094039728267681,2627.224271125611,632.6584178158093,95.65726223568068,269.77116323249095,98.14276197308249,60.345995450460464,479.6448024195825,460.23071326947246,991.6610443871034,0.0
28,285.293099091894,3699.163218597608,5.053384664488605,477.2206225861438,5.072917450348497,2622.260115091722,700.8793324284683,381.05129793579863,265.18820411733554,202.14577453643085,58.400806514416395,682.6189776027372,706.534632070434,325.91632411944505,0.0
29,285.37809799248896,3555.8496176575554,4.896861808071239,444.0499623229125,4.955608525884754,2610.629723370432,707.5582509707258,349.63547316328834,262.4468656215302,193.07533399644515,60.726036632927844,592.3347074442171,753.0954319845727,289.2527665465483,0.0
30,285.0348805315798,3593.98404032393,4.952356577479115,455.52712316411487,5.072140392972624,2656.768985240662,725.3040300840651,360.92049197561965,264.72598817185303,179.65324092136714,81.23579847813932,643.3516992963986,718.4174435093779,308.9583546866413,0.0
31,285.4799982791314,3674.9141602873424,5.101886140627288,427.9900934158301,4.877045941701761,2544.660817754649,703.8161058366986,442.9673636761195,263.16951478678817,62.60291759715933,51.160054342773805,562.9727945393063,774.2796695195291,273.6720252932027,0.0
32,287.40857142714276,3559.45315174341,0.0,500.9652044341527,3.947353546148843,2648.394783135531,758.4037036865441,789.1023417289455,266.9072808755113,106.31225227635015,51.97278332054384,1174.0135904671813,595.8039149168353,0.0,18.281032061269148
33,288.2070335564053,3529.390101520064,0.0,470.47646408352415,4.018193719571218,2605.360369508231,747.7122523633483,890.2957529564917,266.23536317831554,34.73169760735961,6.411756416482625,1114.5011484313056,517.3480175892673,0.0,17.01251174527581
34,287.8952991626893,3621.9861606133345,0.0,493.6882878054814,3.9640581659969274,2551.2719100896766,739.8856484542237,741.6700323965301,266.6178832908031,104.8762171276484,49.08211710302997,1024.5869898756011,538.7563754654904,0.0,15.072341364035694
35,287.85121147801976,3488.638157100355,0.0,536.1609347989938,3.826424975569238,2592.335733517322,737.3581689385878,901.2453202924967,266.7365007555661,53.37249287687194,58.60958092222061,1119.0464328441665,473.8614359361772,0.0,17.95946698983408
36,287.52366906273085,3466.247439230385,0.0,166.3782396396995,3.059954064063356,2685.2355305914302,752.741860970354,1451.1526422246825,269.5010608291906,0.0,21.090093944167247,1362.260884700867,152.48194623249574,0.0,0.0
37,288.3509320393645,3557.406032374142,0.0,230.1855487474489,2.844177896402433,2628.2874843216864,752.9769582670403,1418.674818289837,264.06222648063357,77.46512060662775,42.74271989637767,1305.3950566332085,183.7414962004627,0.0,0.0
38,288.35457978332823,3591.9446918708136,0.0,167.99492730463135,2.8827989201635926,2602.0934629521394,741.513785855041,1485.0987568664507,265.9741261649605,0.0,19.383843241036672,1343.8421032868232,209.98548082489793,0.0,0.0
39,287.72878248904743,3538.380937167086,0.0,241.16038202703274,2.8769047708794377,2649.362177634795,741.8822435994722,1459.6263100845579,268.1651681721256,4.996167032254508,0.0,1389.6299494337493,145.16631981232337,0.0,0.0
40,283.92946581068526,3533.6750731196307,0.0,14.627605619717226,1.9704305791366743,2652.275839999621,772.9905582923241,1681.7924076462057,266.4828192445551,2.332006901546924,3.9387373649571664,1103.293688025216,9.756049065001662,0.0,0.0
41,282.68791272832664,3360.076444391539,0.0,-4.7113723951667446,1.9525853527242112,2706.915960282017,781.4273482497197,1723.3531966261428,261.91916542448723,65.59338152360479,46.42292970971539,1002.3956996066582,76.1299001797808,0.0,0.0
42,282.13526481568675,3468.862854938751,0.0,8.139980176238609,1.9083115938868807,2659.5838186910382,759.7902404337873,1839.737778165033,262.62252873197434,0.0,13.360146791172237,1167.9482642155251,181.9817393940843,0.0,0.0
43,282.65172917275385,3480.7699386532768,0.0,-5.815895325606574,1.9846723865438933,2617.2889698040776,765.9713193649026,1763.8838799632085,262.66922777579646,0.654808801716201,29.198821698676653,1086.2948678514676,84.9271378246778,0.0,0.0
44,284.15168088594965,3360.5683165269406,0.0,-97.8716905128562,1.9335360294074144,2593.1448606048066,726.9231032844596,1927.3177210800136,246.49436605493807,56.93765564666596,75.75549997811348,1518.98665369558,0.0,0.0,0.0
45,284.08081529394417,3258.117233092116,0.0,-104.68016571099523,1.8813238031608477,2623.668039833585,720.844183577011,1916.6869644340534,247.3652126117781,116.14121859357316,58.01375079528583,1540.4502610554393,0.0,0.0,0.0
46,284.2454678586368,3225.765775714295,0.0,-54.20240257811192,1.9831956737111642,2643.8854326441806,695.5733428374106,1870.3571176387172,247.76944307112782,0.0,45.27658367264644,1491.0196083761366,0.0,0.0,0.0
47,285.0952545973902,3318.4629395431957,0.0,-90.33192646847455,1.9058412699167815,2664.1485751100618,724.500973900434,1850.2222409821686,249.06983245133145,84.18155697176016,57.146863125165524,1526.9976071462963,0.0,0.0,0.0
48,284.9495908682135,3493.9372217049267,0.0,0.17165355508816305,2.0352252741921357,2607.850863199605,745.37168455771,1658.711960694212,215.8180606477157,0.0,50.666788519858166,1310.296210695536,0.0,0.0,0.0
49,285.4336890566882,3357.1195112550713,0.0,-56.21264818515451,2.0537885243783105,2637.5329201236327,729.2599332479715,1794.444169227055,216.7994570227763,21.993052679701,62.38256775153121,1246.145667245066,0.0,0.0,0.0
50,284.90499464316974,3385.6878527418767,0.0,-1.9729676388666526,2.0155230319605413,2696.903850563369,741.1757248059776,1492.7132024836471,217.32196716305268,23.487916185059465,59.13670077891002,1258.9086207473197,0.0,0.0,0.0
51,284.7296904112002,3423.466856607564,0.0,13.746326322255655,1.9546076800809287,2635.351073603376,725.0443096600002,1646.565150164407,221.70098711875886,142.1026420114501,61.172096037787945,1335.0619670608137,0.0,0.0,0.0
52,285.8186427056122,3355.3381894024474,0.0,-11.13199736698931,2.0089926274558003,2618.348262383706,733.6854184416483,1423.867921904302,210.2936856020212,170.040262952956,35.508781857246476,1680.3047718417226,0.0,0.0,51.18316520227762
53,285.77504872300113,3360.6636676583066,0.0,-71.90273448637231,1.9105858671016782,2575.8170492023437,757.3194153839958,1482.5030561235437,214.572036635299,0.0,70.7249987896634,1507.9956046072216,0.0,0.0,59.47468308673474
54,285.871640452372,3434.8979902354686,0.0,-41.389662737910555,1.945372295910166,2690.358662708715,746.7733176266464,1354.773796606512,210.34389047854302,115.87381006679676,31.79979352610122,1744.2231052551272,0.0,0.0,49.783667695822466
55,286.71917487132686,3418.703524911838,0.0,-27.248525337263956,1.9626092678577622,2639.590620155761,749.92937535105,1443.2746166060772,214.76108919429637,26.685929680394185,13.146005697995115,1678.8150710374834,0.0,0.0,49.486710976947414
56,285.3134656012282,3412.9950496186775,0.0,143.9659565835723,2.006016556233517,2709.8875650411383,776.888360418415,1038.938122794736,209.84056142681717,59.5792458146008,31.618049012767305,1389.8688483506724,0.0,0.0,6.635365369096424
57,286.735351835292,3436.989958128865,0.0,142.72584740720535,1.8958653239821064,2649.9814866570982,773.4565693887711,1251.64069157028,209.36181496076134,111.47620793694443,14.16367827844654,1367.3809580742845,0.0,0.0,6.436749760395285
58,285.91653410622564,3381.211318160347,0.0,103.4152842703622,1.952383164298461,2638.884100992261,750.4974934173731,1073.4426482382353,214.29299778190972,60.820127982157146,56.457333860341286,1291.435488382889,0.0,0.0,9.62162209209997
59,285.3112023794702,3389.278511977391,0.0,149.50749913272654,2.0035287970446434,2615.953190524,784.4805348770908,1215.4429500746478,209.38889271847307,22.869808938221826,41.235034447730925,1430.7491420251472,0.0,0.0,2.2865297968179927
60,287.627446673953,3462.364759372006,0.0,55.040425173940655,1.1859774730095531,2627.2202174480512,773.2496103169892,927.2240001657364,210.70015063115372,67.63247589029734,25.056526662142712,1107.9109912267265,506.6114919749991,0.0,5.171685895534367
61,287.9197181551809,3286.1488213137745,0.0,37.969046961330534,1.0006269611427523,2627.655143634046,754.9847750574789,872.114763276761,212.62206624584857,166.39016999163212,47.05101336858188,1159.001983174276,631.904590052379,0.0,5.427912248597164
62,287.69293723865354,3367.0566899991695,0.0,50.37139144844027,1.0108918987432618,2609.107959280664,781.3648802419945,720.5194147757111,208.03923409387895,108.35035765914957,26.442630787097148,1226.082224243775,582.8364862910008,0.0,3.254166492633714
63,288.0718246785124,3451.129206054098,0.0,84.07598957740078,1.0373167618429322,2610.4423246525803,777.9230747610924,915.4600939964607,208.42834678351593,38.73739662860959,41.73509845516887,1184.797375709877,501.9857287109756,0.0,14.167903110257125
64,284.8062414149191,3622.746434875424,0.0,78.09014364411101,1.0562338774770976,2642.9089701345406,771.8538842185835,574.9767746522399,203.83203872823813,0.0,82.67508926344176,1118.754101974136,1334.2941905913526,0.0,0.0
65,285.1259220427519,3501.0605281745916,0.0,45.30136258104484,1.0060193418377668,2644.4818591073094,769.2373240569668,655.7230976884533,200.75642284714297,15.970443063449622,56.26365413628173,994.5770672715079,1459.3531651223207,0.0,7.676287421889387
66,285.476873202816,3551.129803103432,0.0,70.64775226984001,0.9666896628555649,2567.541779425785,768.8776460481334,543.8524971667475,201.62296880662598,121.68750262855659,81.10478899476168,1017.7708324073475,1437.7459998681045,0.0,4.131259599967572
67,285.32302021818214,3622.3755003881142,0.0,49.014911133294085,1.2577602582282403,2610.6712937944976,740.3310664028363,592.1348786605502,199.92702424245368,30.838560176567476,53.21965384588008,1047.4565750448621,1448.5737467075687,0.0,0.0
68,282.8342831428979,3410.227567059313,0.0,-36.258355364454886,0.927409406707195,2662.721348373492,768.6402872632025,410.65332723880033,194.24975542276442,31.460583986764526,113.10719472020743,867.0770786542095,2041.7152518475457,0.0,48.803149842109484
69,284.10528925657536,3402.3951903833813,0.0,69.08501148178419,0.8934462898233522,2525.237023046748,751.2566132936063,484.0632044567876,194.70117796918314,16.64511879467039,66.05611372983229,695.2836947046453,1956.5430314051732,0.0,52.67419300168814
70,284.9427151459497,3429.1488103293054,0.0,5.669338233259326,0.8962113908881708,2612.8254425071223,760.2576378575741,434.62367035617643,193.91265015446086,2.1393765361232298,82.3900800115946,700.9008007662167,1968.5962966789393,0.0,55.27087106835189
71,284.1493230117264,3436.241882177524,0.0,-23.83152037080341,0.9378863439027022,2567.638473816111,772.7050189141652,357.2243252948033,195.81530657006766,0.0,72.05692326464113,718.9438717166977,2011.2700900244831,0.0,54.10655795140611
72,284.391322143666,3465.4543058227478,0.0,156.28568416149088,0.9878789717182617,2704.404528425031,761.4251427776649,222.05762485482364,202.90030793954026,63.385950258798175,93.09760129610002,760.0751362794175,2197.5976757103217,0.0,104.70030311309891
73,283.92957323121186,3503.062807884483,0.0,154.89216078219857,1.119591541381643,2637.328511443361,767.0387295343546,120.60699718119668,203.09388798711362,120.20097835111382,80.50304127396257,758.7816331742357,2109.735043521654,0.0,105.89603206291983
74,283.788092256026,3472.5676347457133,0.0,189.27074045301623,0.9594997817834507,2602.8597641073065,746.6108377344605,341.8431290164656,205.47100046621694,140.04476208142455,89.70450369768336,702.0181325491924,2095.2491091959523,0.0,107.24023199037164
75,283.90227877733656,3639.3727124852953,0.0,153.6366320243664,0.9035067893103844,2657.4587636234573,738.2310855644499,130.06903216819924,204.76008651626321,15.000147277502773,78.40416289970376,790.5623559095649,2110.305759796245,0.0,104.03476162558103
76,287.2360413331814,3590.5259980197397,0.0,310.9385363138425,1.0141485113412814,2605.106566200495,727.8776268440758,0.0,209.9389424602009,22.6346647159518,86.75738027644161,397.3163937000619,2166.075806820346,0.0,26.76046971492758
77,286.91587607779877,3670.43177065662,0.0,260.8582240843069,1.077642908027801,2624.301783665735,710.2142768617504,25.26170018485214,206.55488084110144,46.10321457833633,90.80584145416312,506.340748104268,2254.204072618916,0.0,26.04449410646087
78,286.59852801115875,3690.7670290374526,0.0,276.1884047581956,1.064985461824979,2693.7859848016083,741.7191998433835,32.72215439664087,209.87956436915292,42.05318209315982,85.89988410715068,453.2503326208654,2270.1590753082723,0.0,25.302719837060014
79,286.3769721413969,3732.576570439488,0.0,284.68699788216463,1.0513141728536868,2740.395794565261,723.2801625077756,133.21063223702157,205.7229233013662,45.261400826250195,112.2599430356957,484.8113994158595,2231.858301843283,0.0,29.616842844904674
80,284.8321236165882,3581.1403223473117,0.0,29.074772790860997,0.9342871039350971,2663.2349509119476,656.7257164758691,0.0,207.02320388829762,0.0,108.36075313614303,719.3487698427878,1748.0152984964318,0.0,0.0
81,285.218840430263,3573.921178790074,0.0,8.48457053453722,1.0081799412982118,2609.991349318701,656.548169655823,0.0,207.046633200997,0.0,99.36388477554527,640.3414866312536,1753.4154935819824,0.0,1.6313382367885403
82,284.7397038566168,3465.6146520266634,0.0,11.387677891228346,1.1045693966976762,2609.4745258601074,669.2546331173374,0.0,209.36982603882686,46.05069007872437,120.47439414818614,584.862979475158,1755.7349357327846,0.0,0.0
83,285.33518856419,3549.0919217689006,0.0,58.965821368179526,0.9100767206226695,2671.6729752055016,657.8142643650007,0.0,209.0016982565948,0.0,90.87308720722811,635.6697824396363,1759.5735122682365,0.0,0.0
84,286.36589501906366,3324.0715219123454,0.0,-90.76091729994928,0.9182074734309482,2670.6338299336066,582.1280939696958,0.0,215.12191077034376,53.89667713678509,134.49037019238935,1305.937057412802,1487.5679885274994,0.0,40.200284295204824
85,287.2066780947615,3251.2358805484414,0.0,-73.54995935906203,1.038268279279873,2587.4395206836757,552.5437770506704,0.0,215.07168604120946,0.0,155.37681038248076,1392.6333863000398,1510.598592269807,0.0,32.18604415540297
86,287.94790280113693,3153.81745393554,0.0,-51.811571272070324,0.95551031441449,2689.6794848491713,584.3974119292177,0.0,215.43246589221036,0.0,121.74735247898103,1319.1559668933005,1418.3615777684033,0.0,45.2661499677555
87,287.42497682974164,3259.0930013512643,0.0,-111.00112664026582,0.9580017940654327,2585.9851748308247,570.98774083151,0.0,213.23642752654916,0.0,144.1309235045377,1342.7268422864072,1437.723478460772,0.0,36.28280210776954
88,288.88976602740695,3325.7782239093467,0.0,-75.78219011571878,0.9165531967767312,2590.3083209789324,508.02687614135516,0.0,211.7678690663322,0.0,157.53161764532996,1518.358829719221,501.34707723203826,0.0,25.845874018845947
89,289.31363272986124,3275.463411495917,0.0,-97.94780652457908,1.0606425876343084,2536.050837180994,524.2187214029561,0.0,214.64625277394836,3.7160362910413287,118.19818483276141,1507.7492459568975,464.2572396932853,0.0,23.091208375816883
90,288.4133027981081,3293.585850448733,0.0,-36.32198739888794,1.0476642553485305,2643.0656229367605,492.47643617683855,0.0,214.81164199872342,0.618718154469736,128.81075328579348,1559.1352582900342,439.252508070482,0.0,24.59846217381046
91,288.99360109467807,3358.114107040876,0.0,-85.47434403199527,0.8803248577303325,2646.2295947534517,531.3182150497586,0.0,216.91271513712687,16.250965486804485,145.66735659095545,1564.2629717715483,425.3323267662618,0.0,24.600957840810775
92,290.0362299687389,3317.7744199867216,0.0,-378.0792209395741,0.9411360453581983,2701.196745888689,500.0091456444152,0.0,216.13170716908868,0.0,125.01662498617407,2053.39024683554,0.0,0.0,0.0
93,290.6889692480355,3208.1960341092067,0.0,-417.50837021982625,1.005685209989701,2598.1153743601303,508.9564071313666,0.0,213.6161247113678,0.0,145.79587743626178,1854.1663584871133,0.0,0.0,1.3570312473872348
94,290.36282401643547,3266.8923681046335,0.0,-422.33248008602004,1.0151005609815524,2665.4536551819197,492.2326935676398,0.0,216.26813849509188,0.0,164.2114719983062,1848.5267817276983,0.0,0.0,0.3513932761316301
95,290.7381106725126,3413.4707624097973,0.0,-324.66773033263536,1.0386675886383456,2586.2807381882994,491.34157831883715,0.0,217.2827599921448,0.0,141.39655667647057,1893.2228078079988,0.0,0.0,0.0
96,290.91711520226903,3242.664870242778,0.0,-525.220818030972,0.9971021078317948,2688.3638875993465,488.2524309328757,0.0,219.77707781869734,92.63120053319606,115.29176019574432,1811.6903581420224,0.0,0.0,0.0
97,291.13080002724945,3267.3228961800137,0.0,-545.5519376168559,1.1505364112979333,2672.6305578438523,480.4719439251691,0.0,214.73497693762383,0.8434173849833684,113.4323131763573,1857.3831735389265,0.0,0.0,0.0
98,290.6651230056561,3225.5147445453454,0.0,-495.21104151172784,1.0579253315784947,2661.9953800660614,479.2801339707406,0.0,218.3797866149226,0.0,104.00494964513553,1881.3265801844511,0.0,0.0,0.0
99,290.92388021698537,3144.356042252866,0.0,-518.4892389982764,0.9148020122488172,2631.0773297609953,493.63339575646637,0.0,215.07167652142522,26.422825765756293,120.43105323668634,1953.4038736383948,0.0,0.0,0.0
100,290.99334317833035,3336.2581682491823,0.0,-693.9464786905464,0.99112000693061,2653.3077363818925,458.44094334597065,0.0,206.6514568140433,0.0,82.48081670666718,1257.5673976525784,372.9924722746722,40.87895342887904,0.0
101,291.89503998070154,3278.2055877677185,0.0,-708.8837331514562,0.9720101223971549,2729.8944708023078,440.40627243562136,0.0,205.6694093434667,20.318425271196368,82.47679423458952,1324.1338547780672,465.29447898455004,46.41213049174217,0.0
102,290.77506419835055,3272.7276223918316,0.0,-725.8859752779689,1.0494588589417133,2683.400236175838,475.41383692206267,0.0,209.84705033446636,2.131177199616914,75.25660767355582,1343.271962934981,371.97632133857167,38.10433759152155,0.0
103,291.13304461798776,3177.9317677607273,0.0,-679.2735913747052,1.1131046841888288,2704.817064165461,470.4901527426872,0.0,208.3592638603857,0.0,38.31135199998482,1315.63413212125,487.32529418198317,7.133269796239286,0.0
104,291.724891519202,3114.79193407827,0.0,-615.124570053489,1.0446904114233675,2749.2142023181837,516.9817268721926,0.0,203.3681842728476,0.0,18.100015062093046,971.4923563230345,748.3946755624976,7.136426795502253,0.0
105,291.1705317089371,3322.6694380443187,0.0,-670.9957484418591,0.9837213674659141,2743.766497999643,495.16686272087253,0.0,206.57285144989376,33.09126220759115,12.030522630105043,882.4361715111456,755.5087779143082,26.232635433462818,0.0
106,291.2579713106356,3277.5850479028,0.0,-717.7346705001289,0.8698937185652446,2786.8408058423925,488.82739695047576,0.0,204.99272678492602,94.90022948876049,9.839520662950427,918.1037548140799,740.3321500714671,9.587785123212555,0.0
107,292.0591098277634,3208.750440849606,0.0,-674.69624447694,0.9560173025158204,2772.724791332618,502.2105340337965,0.0,205.86104235718403,0.0,39.77440776002381,846.8872464426247,687.7577473262587,20.062263839605805,0.0
108,288.52144134296555,3276.238385627139,0.0,-693.2989607718546,0.9932256036353139,2745.00017018593,475.4568637489096,0.0,208.96147366715562,0.0,10.513046308388965,580.6873128065826,1373.197345345693,0.0,0.0
109,289.0363989509681,3123.68920251649,0.0,-615.1281225708949,1.156550592903637,2750.611226945814,515.3370458637382,0.0,208.1625474379002,0.0,29.706356669266746,480.0560945474481,1421.4744921673225,0.0,0.0
110,289.0273536565649,3286.925102364506,0.0,-720.0261260871225,0.9477977404021719,2741.523400648618,523.8310188621494,0.0,205.93611713444494,1.6659747609549846,1.3268675664662375,528.4822571507572,1374.1706734821657,0.0,0.0
111,288.941886933616,3199.55638467588,0.0,-605.7127021166568,1.0180979481496926,2764.5480388171886,513.4120465404485,0.0,209.99696443183046,0.0,10.00542489477501,473.43941176087446,1397.2591925693216,0.0,0.0
112,287.4304636830192,3260.9214507073475,0.0,-551.3810808668553,2.102232870991123,2742.06365441662,550.6876508519883,0.0,216.72093318532123,9.164589746202399,0.0,251.69584548763007,1771.2282604215532,0.0,0.0
113,287.9429424634272,3313.759811005862,0.0,-560.8764461204919,1.9452687796101922,2757.1812345952853,515.0227526777662,0.0,220.21887068653035,0.0,4.043127899606315,133.08739310152905,1753.208427612683,0.0,0.0
114,287.60702593685284,3267.5722186881444,0.0,-537.3288403860894,2.0878949811515537,2679.9619806961905,520.1495790622722,0.0,218.15235567184138,0.0,0.0,266.49916659197197,1786.215399204966,0.0,0.0
115,288.3610944175849,3353.836992691727,0.0,-598.7752105134698,2.1519596416059046,2738.9524346918797,514.0970900409908,0.0,219.18331696264354,0.0,6.561163439882264,120.57419529952321,1737.5533130655442,0.0,0.0
116,278.6497044566127,3485.638666898574,0.0,-97.49176202593162,2.034145161642796,2815.640839263892,614.7338390800899,0.0,220.6398507037173,0.0,0.0,0.0,1651.1322180297102,759.091650655956,0.0
117,279.5746415502392,3544.1413621009538,0.0,-31.446027912396303,1.975584080941672,2780.27839139718,615.5055815034351,0.0,219.1483542487452,0.0,7.095267512441359,0.0,1669.0607481524296,793.665581062034,0.0
118,278.6375540566109,3373.509194968375,0.0,-97.35207308749574,2.0286497367739456,2794.0587947363483,616.8678573643778,0.0,220.0090694831304,0.0,22.207532110209353,0.0,1677.8321960824228,818.4021602300328,0.0
119,279.0644695695937,3515.6270934302092,0.0,-55.05876765692062,2.178876580997388,2772.274052328872,619.4864744440421,0.0,220.51931673802173,0.0,15.534516085874026,0.0,1613.567236833037,749.9628382381787,0.0
120,282.71591983552014,3668.922231282363,0.0,464.4824221871382,1.8912631717062975,2788.5086500079387,743.085892306896,0.0,223.62264860024754,76.27523038368946,25.390339413493816,0.0,1377.1143165196697,180.71608471337638,35.41816208882316
121,282.5270441158372,3738.65158079858,0.0,473.7552920835372,1.9928611989875267,2772.0646769119844,741.5222497621213,48.887791858224475,224.37054454698745,41.43120916986567,0.0,55.289866321555294,1287.7773022728925,159.21250782102436,35.6650769395058
122,282.09448623494745,3784.2852548619567,0.0,460.4035938381353,2.0507719578179167,2749.9169469820413,749.7926854573058,132.740748195758,225.56338913862209,135.07862655929125,40.51618161445258,0.0,1270.8873340354262,133.17073552190516,29.826156707869192
